STATEFP,COUNTYFP,state_abb,state,county,pct.forest,pct.employees,pct.earnings,pct.indigenous,nonmetro,rural
29,155,MO,Missouri,Pemiscot,0.64,0,0,0.09,1,0
29,157,MO,Missouri,Perry,30.56,2.66,3.17,0.41,1,0
29,159,MO,Missouri,Pettis,12.05,0,0,0.14,1,0
29,161,MO,Missouri,Phelps,62.21,0.12,0.09,0.84,1,0
29,163,MO,Missouri,Pike,30.27,0,0,0.42,1,0
29,165,MO,Missouri,Platte,18.72,0,0,0.49,0,0
29,167,MO,Missouri,Polk,29.2,0,0,1.12,0,0
29,169,MO,Missouri,Pulaski,73.11,0,0,1.32,1,0
29,171,MO,Missouri,Putnam,18.85,0,0,0.19,1,1
29,173,MO,Missouri,Ralls,15.03,0,0,0.55,1,1
29,175,MO,Missouri,Randolph,17.66,0.63,0.54,0.59,1,0
29,177,MO,Missouri,Ray,15.12,0,0,0.5,0,0
29,179,MO,Missouri,Reynolds,90.2,25.89,19,0.67,1,1
29,181,MO,Missouri,Ripley,74.09,3.41,2.6,0.71,1,1
29,183,MO,Missouri,St. Charles,23.27,0.02,0.03,0.18,0,0
29,185,MO,Missouri,St. Clair,42.16,0,0,0.74,1,1
29,186,MO,Missouri,Ste. Genevieve,59.53,1.6,1.02,0,1,0
29,187,MO,Missouri,St. Francois,62.18,0.03,0.03,0.31,1,0
29,189,MO,Missouri,St. Louis,23.37,0.22,0.22,0.21,0,0
29,195,MO,Missouri,Saline,19.29,0,0,1.45,1,0
29,197,MO,Missouri,Schuyler,21.83,0,0,0,1,1
29,199,MO,Missouri,Scotland,21.42,6.61,6.64,0,1,1
29,201,MO,Missouri,Scott,15.14,3.14,3.68,0.39,1,0
29,203,MO,Missouri,Shannon,87.9,24.96,21.6,0.46,1,1
29,205,MO,Missouri,Shelby,20.72,0,0,0.08,1,1
29,207,MO,Missouri,Stoddard,9,0.63,0.45,0.01,1,0
29,209,MO,Missouri,Stone,54.24,0,0,1.14,1,0
29,211,MO,Missouri,Sullivan,14.42,0,0,0.87,1,1
29,213,MO,Missouri,Taney,71.13,0.03,0.02,0.97,1,0
29,215,MO,Missouri,Texas,62.09,3.19,3,2.23,1,1
29,217,MO,Missouri,Vernon,16.18,0.27,0.19,0.61,1,0
29,219,MO,Missouri,Warren,63.17,0,0,0.35,0,0
29,221,MO,Missouri,Washington,75.28,3.3,2.93,0.47,1,0
29,223,MO,Missouri,Wayne,74.73,2.56,2.39,0.38,1,1
29,225,MO,Missouri,Webster,34,1.07,1.17,0.65,0,0
29,227,MO,Missouri,Worth,4.98,0,0,0.05,1,1
29,229,MO,Missouri,Wright,40.67,1.16,0.9,0.37,1,0
29,510,MO,Missouri,St. Louis city,0,0.43,0.36,0.3,0,0
30,1,MT,Montana,Beaverhead,36.4,0,0,2.63,1,0
30,3,MT,Montana,Big Horn,12.39,0,0,65.92,1,0
30,5,MT,Montana,Blaine,4.93,0,0,50.94,1,1
30,7,MT,Montana,Broadwater,35.59,13.14,13.77,1.23,1,1
30,9,MT,Montana,Carbon,23.42,0,0,1.4,0,0
30,11,MT,Montana,Carter,4.82,0,0,0.53,1,1
30,13,MT,Montana,Cascade,19.7,0.1,0.11,4.92,0,0
30,15,MT,Montana,Chouteau,2.35,0,0,19.42,1,1
30,17,MT,Montana,Custer,6.44,0,0,2,1,0
30,19,MT,Montana,Daniels,0,0,0,0.8,1,1
30,21,MT,Montana,Dawson,1.91,0,0,2.13,1,0
30,23,MT,Montana,Deer Lodge,60.01,0,0,1.81,1,0
30,25,MT,Montana,Fallon,0,0,0,1.3,1,1
30,27,MT,Montana,Fergus,19.31,0.38,0.44,1.36,1,0
30,29,MT,Montana,Flathead,83.21,2.87,3.73,1.63,1,0
30,31,MT,Montana,Gallatin,53.52,0.13,0.15,0.87,1,0
30,33,MT,Montana,Garfield,5.83,0,0,0,1,1
30,35,MT,Montana,Glacier,20.97,0,0,65.22,1,0
30,37,MT,Montana,Golden Valley,9.3,0,0,0,0,0
30,39,MT,Montana,Granite,73.2,7.41,7.12,0.49,1,1
30,41,MT,Montana,Hill,1.8,0,0,23.92,1,0
30,43,MT,Montana,Jefferson,61.61,0.11,0.25,1.09,1,1
30,45,MT,Montana,Judith Basin,25.16,0,0,1.85,1,1
30,47,MT,Montana,Lake,51.7,1.12,1.15,24.59,1,0
30,49,MT,Montana,Lewis and Clark,61.81,0.24,0.14,1.87,1,0
30,51,MT,Montana,Liberty,0.81,0,0,0,1,1
30,53,MT,Montana,Lincoln,92.45,5.01,6.81,0.86,1,0
30,55,MT,Montana,McCone,0.12,0,0,1.96,1,1
30,57,MT,Montana,Madison,39.12,0.31,0.36,0.91,1,1
30,59,MT,Montana,Meagher,43.47,0,0,1.58,1,1
30,61,MT,Montana,Mineral,94.58,22.05,32.42,2.54,1,1
30,63,MT,Montana,Missoula,84.74,1.07,1.32,2.42,0,0
30,65,MT,Montana,Musselshell,26.79,0,0,0.17,1,1
30,67,MT,Montana,Park,57.99,0.22,0.36,0.6,1,0
30,69,MT,Montana,Petroleum,13.7,0,0,0,1,1
30,71,MT,Montana,Phillips,3.88,0,0,10.31,1,1
30,73,MT,Montana,Pondera,13.17,0,0,15.06,1,0
30,75,MT,Montana,Powder River,22.8,0,0,1.54,1,1
30,77,MT,Montana,Powell,66.22,19.24,20.19,4.39,1,0
30,79,MT,Montana,Prairie,1.93,0,0,1.34,1,1
30,81,MT,Montana,Ravalli,77.39,1.57,2,0.92,1,0
30,83,MT,Montana,Richland,1.11,0,0,3.02,1,0
30,85,MT,Montana,Roosevelt,1.92,0,0,57.1,1,0
30,87,MT,Montana,Rosebud,13.65,0,0,37.45,1,1
30,89,MT,Montana,Sanders,81.86,7.44,9.64,3.57,1,1
30,91,MT,Montana,Sheridan,0,0,0,1.26,1,1
30,93,MT,Montana,Silver Bow,54.03,0.07,0.06,2.56,1,0
30,95,MT,Montana,Stillwater,22.63,0,0,1.03,1,1
30,97,MT,Montana,Sweet Grass,33.87,0,0,1.09,1,1
30,99,MT,Montana,Teton,16.63,0.68,1.13,0.92,1,1
30,101,MT,Montana,Toole,0.49,0,0,4.58,1,0
30,103,MT,Montana,Treasure,15.09,0,0,0,1,1
30,105,MT,Montana,Valley,1.12,0,0,8.76,1,0
30,107,MT,Montana,Wheatland,9.12,0,0,2.75,1,1
30,109,MT,Montana,Wibaux,2.79,0,0,0.34,1,1
30,111,MT,Montana,Yellowstone,7.87,0.24,0.17,4.53,0,0
31,1,NE,Nebraska,Adams,0.43,0.39,0.37,0.55,1,0
31,3,NE,Nebraska,Antelope,2.02,0,0,0.14,1,1
31,5,NE,Nebraska,Arthur,0,0,0,0.48,1,1
31,7,NE,Nebraska,Banner,1.48,0,0,0,1,1
31,9,NE,Nebraska,Blaine,0,0,0,0,1,1
31,11,NE,Nebraska,Boone,1.51,0,0,0.19,1,1
31,13,NE,Nebraska,Box Butte,0,0,0,3.85,1,0
31,15,NE,Nebraska,Boyd,10.29,0,0,1.18,1,1
31,17,NE,Nebraska,Brown,2.31,0,0,0.23,1,1
31,19,NE,Nebraska,Buffalo,3.18,0,0,0.16,1,0
31,21,NE,Nebraska,Burt,5.11,0,0,1.7,1,1
31,23,NE,Nebraska,Butler,0,0,0,0.2,1,0
31,25,NE,Nebraska,Cass,4.73,0,0,0.33,0,0
31,27,NE,Nebraska,Cedar,1.59,0,0,0.92,1,1
31,29,NE,Nebraska,Chase,0.21,0,0,0,1,1
31,31,NE,Nebraska,Cherry,1.36,0,0,3.49,1,0
31,33,NE,Nebraska,Cheyenne,0,0.9,0.6,0.63,1,0
31,35,NE,Nebraska,Clay,0,0,0,0.29,1,1
31,37,NE,Nebraska,Colfax,6.06,0,0,1.75,1,0
31,39,NE,Nebraska,Cuming,2.92,0,0,0.29,1,0
31,41,NE,Nebraska,Custer,2.97,0,0,0.08,1,0
31,43,NE,Nebraska,Dakota,8.68,0.58,0.38,3.02,0,0
31,45,NE,Nebraska,Dawes,12.35,0,0,4.61,1,0
31,47,NE,Nebraska,Dawson,1.07,0,0,0.87,1,0
31,49,NE,Nebraska,Deuel,1.58,0,0,1.53,1,1
31,51,NE,Nebraska,Dixon,3.85,0,0,0.44,0,0
31,53,NE,Nebraska,Dodge,3.05,2.4,3.2,1.11,1,0
31,55,NE,Nebraska,Douglas,3.06,0.25,0.25,0.65,0,0
31,57,NE,Nebraska,Dundy,1.06,0,0,0.1,1,1
31,59,NE,Nebraska,Fillmore,0.82,0,0,0.66,1,1
31,61,NE,Nebraska,Franklin,4.32,0,0,0.13,1,1
31,63,NE,Nebraska,Frontier,2.79,0,0,0.77,1,1
31,65,NE,Nebraska,Furnas,4.43,0,0,0.4,1,1
31,67,NE,Nebraska,Gage,0.85,0,0,0.81,1,0
31,69,NE,Nebraska,Garden,0.84,0,0,0.43,1,1
31,71,NE,Nebraska,Garfield,1.45,0,0,0,1,1
31,73,NE,Nebraska,Gosper,0.2,0,0,0.05,1,1
31,75,NE,Nebraska,Grant,0,0,0,0,1,1
31,77,NE,Nebraska,Greeley,0,0,0,0.17,1,1
31,79,NE,Nebraska,Hall,0,0.2,0.18,0.94,0,0
31,81,NE,Nebraska,Hamilton,0,0,0,0.62,0,0
31,83,NE,Nebraska,Harlan,7.16,0,0,0.58,1,1
31,85,NE,Nebraska,Hayes,0,0,0,0,1,1
31,87,NE,Nebraska,Hitchcock,1.37,0,0,0.07,1,1
31,89,NE,Nebraska,Holt,3.33,0,0,0.81,1,0
31,91,NE,Nebraska,Hooker,1.24,0,0,0,1,1
31,93,NE,Nebraska,Howard,6.14,0,0,0.06,0,0
31,95,NE,Nebraska,Jefferson,2.9,0,0,0.58,1,0
31,97,NE,Nebraska,Johnson,5.63,0,0,0.83,1,1
31,99,NE,Nebraska,Kearney,0.58,0,0,0.38,1,0
31,101,NE,Nebraska,Keith,2.64,0,0,1.27,1,0
31,103,NE,Nebraska,Keya Paha,10.24,0,0,0,1,1
31,105,NE,Nebraska,Kimball,0,0,0,0.71,1,1
31,107,NE,Nebraska,Knox,10.06,0,0,10.01,1,1
31,109,NE,Nebraska,Lancaster,3.15,0.24,0.26,0.64,0,0
31,111,NE,Nebraska,Lincoln,6.49,0,0,0.39,1,0
31,113,NE,Nebraska,Logan,0,0,0,0.45,1,1
31,115,NE,Nebraska,Loup,4.27,0,0,0.34,1,1
31,117,NE,Nebraska,McPherson,0,0,0,0,1,1
31,119,NE,Nebraska,Madison,1.77,0,0,1.52,1,0
31,121,NE,Nebraska,Merrick,1.32,1.85,1.41,0.12,0,0
31,123,NE,Nebraska,Morrill,1.7,0,0,0.43,1,1
31,125,NE,Nebraska,Nance,15.03,0,0,0.39,1,1
31,127,NE,Nebraska,Nemaha,5.88,0,0,0.53,1,0
31,129,NE,Nebraska,Nuckolls,2.65,0,0,0.16,1,1
31,131,NE,Nebraska,Otoe,7.82,0,0,0.55,1,0
31,133,NE,Nebraska,Pawnee,2.89,0,0,0.19,1,1
31,135,NE,Nebraska,Perkins,0,0,0,0.03,1,1
31,137,NE,Nebraska,Phelps,0,0,0,0.21,1,0
31,139,NE,Nebraska,Pierce,3.3,0,0,0.2,1,1
31,141,NE,Nebraska,Platte,0.77,0,0,0.38,1,0
31,143,NE,Nebraska,Polk,0.56,0,0,0.29,1,1
31,145,NE,Nebraska,Red Willow,0.28,0,0,0.18,1,0
31,147,NE,Nebraska,Richardson,8.1,0,0,2.14,1,0
31,149,NE,Nebraska,Rock,0,0,0,0,1,1
31,151,NE,Nebraska,Saline,5.39,0,0,0.38,1,0
31,153,NE,Nebraska,Sarpy,2.7,0,0,0.49,0,0
31,155,NE,Nebraska,Saunders,4.86,0,0,0.28,0,0
31,157,NE,Nebraska,Scotts Bluff,6.18,0,0,2.07,1,0
31,159,NE,Nebraska,Seward,3.88,0,0,0.18,0,0
31,161,NE,Nebraska,Sheridan,3.77,0,0,9.63,1,1
31,163,NE,Nebraska,Sherman,2.15,0,0,0.07,1,1
31,165,NE,Nebraska,Sioux,3.14,0,0,0.24,1,1
31,167,NE,Nebraska,Stanton,6.97,0,0,0,1,1
31,169,NE,Nebraska,Thayer,6.24,0,0,0.33,1,1
31,171,NE,Nebraska,Thomas,3.46,0,0,0.47,1,1
31,173,NE,Nebraska,Thurston,11.53,0,0,57.97,1,1
31,175,NE,Nebraska,Valley,0.62,0,0,0.38,1,1
31,177,NE,Nebraska,Washington,11.05,0,0,0.07,0,0
31,179,NE,Nebraska,Wayne,0,0,0,0.57,1,0
31,181,NE,Nebraska,Webster,6.99,0,0,0.28,1,1
31,183,NE,Nebraska,Wheeler,4.35,0,0,0,1,1
31,185,NE,Nebraska,York,0,0,0,0.25,1,0
32,1,NV,Nevada,Churchill,6.31,0,0,4.68,1,0
32,3,NV,Nevada,Clark,7.92,0.15,0.15,1.51,0,0
32,5,NV,Nevada,Douglas,49.41,0,0,2.44,1,0
32,7,NV,Nevada,Elko,10.69,0,0,6.66,1,0
32,9,NV,Nevada,Esmeralda,9.37,0,0,0.71,1,1
32,11,NV,Nevada,Eureka,17.97,0,0,5.25,1,1
32,13,NV,Nevada,Humboldt,1.5,0,0,5.48,1,0
32,15,NV,Nevada,Lander,13.88,0,0,5.26,1,0
32,17,NV,Nevada,Lincoln,27.36,0,0,0.23,1,1
32,19,NV,Nevada,Lyon,12.05,0,0,3.09,1,0
32,21,NV,Nevada,Mineral,19.38,0,0,22.59,1,0
32,23,NV,Nevada,Nye,17.29,0,0,1.87,1,0
32,27,NV,Nevada,Pershing,3.78,0,0,4.52,1,1
32,29,NV,Nevada,Storey,12.93,0,0,1.9,0,0
32,31,NV,Nevada,Washoe,8.69,0.37,0.35,2.19,0,0
32,33,NV,Nevada,White Pine,39.17,0,0,5.7,1,0
32,510,NV,Nevada,Carson City,38.8,0,0,2.58,0,0
33,1,NH,New Hampshire,Belknap,69.22,0.05,0.03,0.41,1,0
33,3,NH,New Hampshire,Carroll,81.96,0.88,1.1,0.11,1,0
33,5,NH,New Hampshire,Cheshire,74.94,1.13,1.19,0.2,1,0
33,7,NH,New Hampshire,Coos,91.41,3.08,3.42,0.43,1,0
33,9,NH,New Hampshire,Grafton,86.12,0.94,1.04,0.45,1,0
33,11,NH,New Hampshire,Hillsborough,70.9,0.32,0.38,0.17,0,0
33,13,NH,New Hampshire,Merrimack,82.02,0.5,0.5,0.18,1,0
33,15,NH,New Hampshire,Rockingham,53.8,0.11,0.08,0.06,0,0
33,17,NH,New Hampshire,Strafford,63.25,1.08,1.25,0.07,0,0
33,19,NH,New Hampshire,Sullivan,83.28,2.73,2.76,0.51,1,0
34,1,NJ,New Jersey,Atlantic,53,0.05,0.06,0.4,0,0
34,3,NJ,New Jersey,Bergen,10.14,0.34,0.33,0.22,0,0
34,5,NJ,New Jersey,Burlington,55.24,0.24,0.24,0.13,0,0
34,7,NJ,New Jersey,Camden,30.82,0.45,0.47,0.28,0,0
34,9,NJ,New Jersey,Cape May,42.79,0.08,0.08,0.06,0,0
34,11,NJ,New Jersey,Cumberland,44.12,1.5,1.32,0.75,0,0
34,13,NJ,New Jersey,Essex,6.31,0.38,0.46,0.28,0,0
34,15,NJ,New Jersey,Gloucester,29.35,0.44,0.6,0.09,0,0
34,17,NJ,New Jersey,Hudson,5,0.02,0.01,0.41,0,0
34,19,NJ,New Jersey,Hunterdon,33.83,0.49,0.48,0.08,0,0
34,21,NJ,New Jersey,Mercer,30.28,0.09,0.08,0.17,0,0
34,23,NJ,New Jersey,Middlesex,30.09,0.49,0.42,0.26,0,0
34,25,NJ,New Jersey,Monmouth,35.02,0.04,0.04,0.2,0,0
34,27,NJ,New Jersey,Morris,35.47,0.1,0.07,0.16,0,0
34,29,NJ,New Jersey,Ocean,53.77,0.07,0.08,0.1,0,0
34,31,NJ,New Jersey,Passaic,60.24,0.59,0.7,0.4,0,0
34,33,NJ,New Jersey,Salem,26.96,0,0,0.29,0,0
34,35,NJ,New Jersey,Somerset,26.54,0.12,0.06,0.24,0,0
34,37,NJ,New Jersey,Sussex,61.45,0.74,0.82,0.05,0,0
34,39,NJ,New Jersey,Union,5.44,0.21,0.17,0.3,0,0
34,41,NJ,New Jersey,Warren,51.09,0.48,0.44,0.16,0,0
35,1,NM,New Mexico,Bernalillo,21.03,0.3,0.25,4.92,0,0
35,3,NM,New Mexico,Catron,63.25,0,0,0.06,1,1
35,5,NM,New Mexico,Chaves,19.7,0.03,0.02,1.66,1,0
35,6,NM,New Mexico,Cibola,52.66,0,0,41.97,1,0
35,7,NM,New Mexico,Colfax,43.5,0,0,1.98,1,0
35,9,NM,New Mexico,Curry,0,0,0,1.36,1,0
35,11,NM,New Mexico,De Baca,9.88,0,0,0,1,1
35,13,NM,New Mexico,Dona Ana,27.39,0,0,1.16,0,0
35,15,NM,New Mexico,Eddy,23.65,0,0,1.51,1,0
35,17,NM,New Mexico,Grant,44.34,0,0,2.2,1,0
35,19,NM,New Mexico,Guadalupe,24.18,0,0,1.62,1,0
35,21,NM,New Mexico,Harding,17.34,0,0,0.44,1,1
35,23,NM,New Mexico,Hidalgo,12.67,0,0,0.64,1,1
35,25,NM,New Mexico,Lea,14.21,0,0,0.93,1,0
35,27,NM,New Mexico,Lincoln,27.71,0,0,1.68,1,0
35,28,NM,New Mexico,Los Alamos,68.16,0,0,1.1,1,0
35,29,NM,New Mexico,Luna,15.68,0,0,1.07,1,0
35,31,NM,New Mexico,McKinley,36.77,0,0,76.76,1,0
35,33,NM,New Mexico,Mora,37.33,0,0,0.07,1,1
35,35,NM,New Mexico,Otero,40.02,0,0,6.9,1,0
35,37,NM,New Mexico,Quay,12.93,0,0,2.1,1,0
35,39,NM,New Mexico,Rio Arriba,67.48,0.51,0.4,16.34,1,0
35,41,NM,New Mexico,Roosevelt,0.47,0,0,0.54,1,0
35,43,NM,New Mexico,Sandoval,39.27,0,0,12.71,0,0
35,45,NM,New Mexico,San Juan,16.12,0,0,39.7,0,0
35,47,NM,New Mexico,San Miguel,49.01,0.29,0.26,1.53,1,0
35,49,NM,New Mexico,Santa Fe,49.31,0.04,0.03,3.3,0,0
35,51,NM,New Mexico,Sierra,20.44,0,0,3.38,1,0
35,53,NM,New Mexico,Socorro,24.54,0,0,11.26,1,0
35,55,NM,New Mexico,Taos,55.55,0.24,0.18,7.22,1,0
35,57,NM,New Mexico,Torrance,29.26,0,0,1.06,0,0
35,59,NM,New Mexico,Union,10.48,0,0,2.2,1,1
35,61,NM,New Mexico,Valencia,8.64,0,0,4.29,0,0
36,1,NY,New York,Albany,58.12,0.21,0.25,0.21,0,0
36,3,NY,New York,Allegany,65.44,0.84,0.86,0.31,1,0
36,5,NY,New York,Bronx,40.96,0.03,0.02,0.75,0,0
36,7,NY,New York,Broome,59.91,0.49,0.53,0.25,0,0
36,9,NY,New York,Cattaraugus,71.63,1.92,2.03,3.06,1,0
36,11,NY,New York,Cayuga,38.67,0.23,0.23,0.3,1,0
36,13,NY,New York,Chautauqua,51.21,1.26,1.49,0.38,1,0
36,15,NY,New York,Chemung,54.57,0,0,0.35,0,0
36,17,NY,New York,Chenango,73.48,0.98,0.88,0.36,1,0
36,19,NY,New York,Clinton,71.13,1.25,1.57,0.29,1,0
36,21,NY,New York,Columbia,48.07,0.56,0.59,0.05,1,0
36,23,NY,New York,Cortland,71.49,1.91,3.2,0.25,1,0
36,25,NY,New York,Delaware,76.76,2.51,1.92,0.17,1,0
36,27,NY,New York,Dutchess,54.64,0.2,0.23,0.4,0,0
36,29,NY,New York,Erie,33.41,0.36,0.32,0.53,0,0
36,31,NY,New York,Essex,85.83,0.67,0.6,0.23,1,0
36,33,NY,New York,Franklin,79.49,0.54,0.79,7.32,1,0
36,35,NY,New York,Fulton,86.53,0.37,0.34,0.39,1,0
36,37,NY,New York,Genesee,33.78,0,0,0.88,1,0
36,39,NY,New York,Greene,82.64,0.31,0.48,0.6,1,0
36,41,NY,New York,Hamilton,92.65,1.51,1.22,0.37,1,1
36,43,NY,New York,Herkimer,80.72,0.73,0.7,0.39,0,0
36,45,NY,New York,Jefferson,47.42,0.89,1.62,0.68,0,0
36,47,NY,New York,Kings,0,0.08,0.08,0.36,0,0
36,49,NY,New York,Lewis,65.57,6.77,10.46,0.29,1,0
36,51,NY,New York,Livingston,37.2,0.24,0.17,0.23,0,0
36,53,NY,New York,Madison,46.28,0,0,0.75,0,0
36,55,NY,New York,Monroe,28.5,0.29,0.31,0.47,0,0
36,57,NY,New York,Montgomery,21.36,1.92,1.93,0.14,1,0
36,59,NY,New York,Nassau,6.4,0.06,0.05,0.29,0,0
36,61,NY,New York,New York,21.46,0,0,0.48,0,0
36,63,NY,New York,Niagara,26.53,1.05,1.85,1.08,0,0
36,65,NY,New York,Oneida,56.41,0.49,0.62,0.24,0,0
36,67,NY,New York,Onondaga,39.88,0.61,0.85,0.54,0,0
36,69,NY,New York,Ontario,46.01,0.2,0.13,0.48,0,0
36,71,NY,New York,Orange,49.39,1.13,1.47,0.41,0,0
36,73,NY,New York,Orleans,31.02,0,0,0.42,0,0
36,75,NY,New York,Oswego,47.55,0.32,0.23,0.17,0,0
36,77,NY,New York,Otsego,55.32,0.45,0.39,0.16,1,0
36,79,NY,New York,Putnam,47.45,0,0,0.23,0,0
36,81,NY,New York,Queens,0,0.1,0.09,0.48,0,0
36,83,NY,New York,Rensselaer,60.98,0.71,0.89,0.14,0,0
36,85,NY,New York,Richmond,22.86,0,0,0.27,0,0
36,87,NY,New York,Rockland,33.3,0.78,1.31,0.18,0,0
36,89,NY,New York,St. Lawrence,73.2,1.49,2.12,0.82,1,0
36,91,NY,New York,Saratoga,67.67,1.17,1.45,0.22,0,0
36,93,NY,New York,Schenectady,64.72,0.74,0.8,0.27,0,0
36,95,NY,New York,Schoharie,55.15,2.17,1.86,0.2,0,0
36,97,NY,New York,Schuyler,57.89,3.98,4.89,0.17,1,0
36,99,NY,New York,Seneca,21.45,0,0,0.39,1,0
36,101,NY,New York,Steuben,59.45,0.17,0.14,0.12,1,0
36,103,NY,New York,Suffolk,33.35,0.27,0.31,0.3,0,0
36,105,NY,New York,Sullivan,70.55,0.14,0.11,0.25,1,0
36,107,NY,New York,Tioga,41.84,2.42,3.23,0.22,0,0
36,109,NY,New York,Tompkins,53.5,0,0,0.25,0,0
36,111,NY,New York,Ulster,76.88,0.14,0.1,0.28,0,0
36,113,NY,New York,Warren,80,2.98,4.37,0.31,0,0
36,115,NY,New York,Washington,62.17,9.2,13.62,0.32,0,0
36,117,NY,New York,Wayne,39.59,0.7,0.61,0.24,0,0
36,119,NY,New York,Westchester,42.4,0.02,0.01,0.45,0,0
36,121,NY,New York,Wyoming,40.1,1.08,1.74,0.56,1,0
36,123,NY,New York,Yates,43.17,1.47,2.44,0.24,0,0
37,1,NC,North Carolina,Alamance,47.9,1.07,1.45,0.33,0,0
37,3,NC,North Carolina,Alexander,61.4,3.03,3.26,0.49,0,0
37,5,NC,North Carolina,Alleghany,49.26,2.54,2.62,0.35,1,1
37,7,NC,North Carolina,Anson,64.84,3.9,5.02,0.41,1,0
37,9,NC,North Carolina,Ashe,63.85,1.13,1.05,0.43,1,0
37,11,NC,North Carolina,Avery,83.14,0,0,1.35,1,1
37,13,NC,North Carolina,Beaufort,66.43,1.66,2.25,0.23,1,0
37,15,NC,North Carolina,Bertie,73.38,1.27,2.18,1.19,1,0
37,17,NC,North Carolina,Bladen,70.21,1.77,2.46,2.49,1,0
37,19,NC,North Carolina,Brunswick,77.2,0.49,0.56,0.65,0,0
37,21,NC,North Carolina,Buncombe,52.48,0.17,0.23,0.53,0,0
37,23,NC,North Carolina,Burke,72.18,1.69,2.07,0.72,0,0
37,25,NC,North Carolina,Cabarrus,39.23,0.27,0.45,0.39,0,0
37,27,NC,North Carolina,Caldwell,78.55,4.15,4.59,0.44,0,0
37,29,NC,North Carolina,Camden,51.67,10.58,18.7,0.19,1,1
37,31,NC,North Carolina,Carteret,53.26,1.96,1.77,0.34,1,0
37,33,NC,North Carolina,Caswell,70.37,2.24,3.11,0.43,1,1
37,35,NC,North Carolina,Catawba,31.86,2.14,2.58,0.27,0,0
37,37,NC,North Carolina,Chatham,59.39,6.96,9.34,0.27,0,0
37,39,NC,North Carolina,Cherokee,86.7,0,0,1.55,1,1
37,41,NC,North Carolina,Chowan,46.61,1.08,1.6,0.46,1,0
37,43,NC,North Carolina,Clay,66.1,0,0,0.48,1,1
37,45,NC,North Carolina,Cleveland,43.98,1.17,1.18,0.34,1,0
37,47,NC,North Carolina,Columbus,61.71,2.35,3.27,3.77,1,0
37,49,NC,North Carolina,Craven,62.11,0.95,1.19,0.87,0,0
37,51,NC,North Carolina,Cumberland,55.25,0.52,1.58,1.67,0,0
37,53,NC,North Carolina,Currituck,24.44,0,0,0.53,0,0
37,55,NC,North Carolina,Dare,66.26,0,0,0.3,1,0
37,57,NC,North Carolina,Davidson,53.85,4.01,4.12,0.31,0,0
37,59,NC,North Carolina,Davie,50.11,2.44,2.3,0.37,0,0
37,61,NC,North Carolina,Duplin,52.6,0.95,1.22,0.43,1,0
37,63,NC,North Carolina,Durham,51.46,0,0,0.3,0,0
37,65,NC,North Carolina,Edgecombe,53.44,1.04,0.85,0.29,0,0
37,67,NC,North Carolina,Forsyth,42.21,0.87,0.84,0.4,0,0
37,69,NC,North Carolina,Franklin,63.37,4.09,2.6,1.41,0,0
37,71,NC,North Carolina,Gaston,44.33,0.53,0.63,0.42,0,0
37,73,NC,North Carolina,Gates,62.71,3.63,7.63,0.93,0,0
37,75,NC,North Carolina,Graham,85.43,0.93,0.76,10.51,1,1
37,77,NC,North Carolina,Granville,66.4,2.53,2.03,0.57,1,0
37,79,NC,North Carolina,Greene,36.71,0,0,0.5,1,1
37,81,NC,North Carolina,Guilford,42.54,1.02,1.02,0.53,0,0
37,83,NC,North Carolina,Halifax,61.87,2.13,2.12,3.96,1,0
37,85,NC,North Carolina,Harnett,56.03,0.97,1.82,1.1,1,0
37,87,NC,North Carolina,Haywood,79.07,0.43,0.42,0.49,0,0
37,89,NC,North Carolina,Henderson,68.23,1.91,2.63,0.42,0,0
37,91,NC,North Carolina,Hertford,69.96,0,0,1.32,1,0
37,93,NC,North Carolina,Hoke,68.97,0,0,8.56,0,0
37,95,NC,North Carolina,Hyde,56.3,0,0,0.11,1,1
37,97,NC,North Carolina,Iredell,30.99,0.76,1.07,0.36,0,0
37,99,NC,North Carolina,Jackson,85.39,0.04,0.05,8.24,1,0
37,101,NC,North Carolina,Johnston,45.7,0.79,0.89,0.74,0,0
37,103,NC,North Carolina,Jones,73.01,2.85,4.14,0.43,0,0
37,105,NC,North Carolina,Lee,58.5,0.23,0.18,0.84,1,0
37,107,NC,North Carolina,Lenoir,52.43,0.11,0.12,0.33,1,0
37,109,NC,North Carolina,Lincoln,39.95,0.65,0.67,0.28,0,0
37,111,NC,North Carolina,McDowell,81.56,4.82,5.12,0.41,1,0
37,113,NC,North Carolina,Macon,82.06,0,0,0.56,1,0
37,115,NC,North Carolina,Madison,77.33,0,0,0.56,0,0
37,117,NC,North Carolina,Martin,74.39,3.56,5.04,0.85,1,0
37,119,NC,North Carolina,Mecklenburg,24.94,0.24,0.23,0.41,0,0
37,121,NC,North Carolina,Mitchell,69.02,0.27,0.09,0.43,1,0
37,123,NC,North Carolina,Montgomery,76.37,15.41,20.2,0.43,1,0
37,125,NC,North Carolina,Moore,70.3,0.35,0.24,0.97,1,0
37,127,NC,North Carolina,Nash,52.48,1.37,1.15,0.69,0,0
37,129,NC,North Carolina,New Hanover,28.1,0.28,0.22,0.29,0,0
37,131,NC,North Carolina,Northampton,67.52,5.01,6.65,0.59,1,1
37,133,NC,North Carolina,Onslow,72.3,0.1,0.13,0.75,0,0
37,135,NC,North Carolina,Orange,51.41,0.01,0.01,0.55,0,0
